timestamp,Well ID,Flow (gpm),Discharge Pressure (psi),Suction Pressure (psi),Motor Power (hp),Pump Efficiency (%),Motor Speed (rpm),flow_deviation_pct,head_deviation_pct,power_deviation_pct,efficiency_deviation_pct,status
2024-06-15 02:00:00,Well 1,253.19,76.18,25.0,20.09,56.0,1800,0.3408235247493303,1.1552250697118638,0.2738297105480042,-6.666666666666667,Warning
2024-06-15 03:00:00,Well 1,256.08,71.9,25.0,19.92,53.93,1800,1.4861490904767454,-4.527951135307391,-0.5746795503177488,-10.116666666666667,Warning
2024-06-15 04:00:00,Well 1,249.91,75.39,25.0,19.94,55.12,1800,-0.9590615463876733,0.10622759261718004,-0.47485493139236706,-8.133333333333338,Warning
2024-06-15 05:00:00,Well 1,247.67,74.86,25.0,19.47,55.54,1800,-1.8467879364324595,-0.5975302084716543,-2.820733476138898,-7.4333333333333345,Warning
2024-06-15 06:00:00,Well 1,249.05,73.2,25.0,20.69,51.39,1800,-1.2998850711370036,-2.8017527552781827,3.268568278309525,-14.35,Warning
2024-06-15 07:00:00,Well 1,248.4,76.9,25.0,20.29,54.92,1800,-1.5574842468196435,2.1112734032665026,1.2720758998018384,-8.466666666666663,Warning
2024-06-15 08:00:00,Well 1,249.66,74.12,25.0,20.54,52.55,1800,-1.058138152419457,-1.5801354401805838,2.5198836363691357,-12.416666666666671,Warning
2024-06-15 09:00:00,Well 1,258.2,77.19,25.0,20.17,57.63,1800,2.3263187096262734,2.4963484265037783,0.6731281862495485,-3.9499999999999957,Warning
2024-06-15 10:00:00,Well 1,249.92,72.33,25.0,19.66,53.65,1800,-0.9550984821464055,-3.9569778249900462,-1.8723995963477458,-10.583333333333336,Warning
2024-06-15 11:00:00,Well 1,250.91,75.54,25.0,19.65,56.28,1800,-0.5627551222605381,0.30540432877440443,-1.9223119058104452,-6.1999999999999975,Warning
2024-06-15 12:00:00,Well 1,252.44,74.79,25.0,19.7,55.91,1800,0.043593706653979,-0.6904793520116798,-1.6727503584969823,-6.816666666666673,Warning
2024-06-15 13:00:00,Well 1,259.5,72.24,25.0,20.38,53.67,1800,2.8415170609915537,-4.076483866684381,1.7212866849660649,-10.549999999999997,Warning
2024-06-15 14:00:00,Well 1,250.84,75.69,25.0,19.66,56.35,1800,-0.5904965719494348,0.5045810649316099,-1.8723995963477458,-6.083333333333331,Warning
2024-06-15 15:00:00,Well 1,248.37,77.06,25.0,20.86,53.51,1800,-1.5693734395434582,2.3237285885008627,4.117077539175278,-10.81666666666667,Warning
2024-06-15 16:00:00,Well 1,263.29,71.64,25.0,20.32,54.14,1800,4.343518408433403,-4.873190811313241,1.4218128281899198,-9.766666666666666,Warning
2024-06-15 17:00:00,Well 1,255.76,77.86,25.0,20.84,55.75,1800,1.3593310347560648,3.3860045146726825,4.017252920249896,-7.083333333333333,Warning
2024-06-15 18:00:00,Well 1,256.33,76.02,25.0,20.79,54.68,1800,1.5852256965085292,0.9427698844774848,3.7676913729364325,-8.866666666666667,Warning
2024-06-15 19:00:00,Well 1,246.84,72.57,25.0,20.32,51.42,1800,-2.1757222684579753,-3.638295047138506,1.4218128281899198,-14.299999999999995,Warning
2024-06-15 20:00:00,Well 1,247.94,70.01,25.0,20.6,50.0,1800,-1.739785201918129,-7.037578010888325,2.8193574931452985,-16.666666666666664,Critical
2024-06-15 21:00:00,Well 1,258.16,74.71,25.0,19.59,57.42,1800,2.3104664526612027,-0.7967069446288786,-2.22178576258659,-4.299999999999997,Warning
2024-06-15 22:00:00,Well 1,259.86,75.4,25.0,20.79,54.98,1800,2.9841873736773277,0.11950604169433464,3.7676913729364325,-8.366666666666672,Warning
2024-06-15 23:00:00,Well 1,248.34,76.28,25.0,20.13,54.91,1800,-1.5812626322672725,1.2880095604833341,0.47347894839876753,-8.483333333333338,Warning
2024-06-16 00:00:00,Well 1,249.06,75.11,25.0,19.93,54.75,1800,-1.2959220068957358,-0.26556898154295955,-0.5247672408550668,-8.75,Warning
2024-06-16 01:00:00,Well 1,255.69,72.81,25.0,19.62,55.36,1800,1.331589585067168,-3.319612269286947,-2.072048834198509,-7.733333333333333,Warning
2024-06-16 02:00:00,Well 1,257.0,76.87,25.0,19.15,60.17,1800,1.8507510006737158,2.071438056035058,-4.4179273789450395,0.28333333333333616,Normal
2024-06-16 03:00:00,Well 1,253.87,75.1,25.0,20.01,55.58,1800,0.6103118931557848,-0.27884743062011413,-0.12546876515352243,-7.36666666666667,Warning
2024-06-16 04:00:00,Well 1,260.92,77.89,25.0,20.29,58.43,1800,3.404272183252092,3.425839861904127,1.2720758998018384,-2.616666666666667,Warning
2024-06-16 05:00:00,Well 1,259.52,71.55,25.0,20.36,53.21,1800,2.849443189474089,-4.992696853007575,1.6214620660406829,-11.316666666666665,Warning
2024-06-16 06:00:00,Well 1,247.5,72.94,25.0,20.7,50.86,1800,-1.9141600285340672,-3.146992431284032,3.3184805877722066,-15.233333333333334,Critical
2024-06-16 07:00:00,Well 1,246.39,72.24,25.0,20.32,51.1,1800,-2.3540601593151926,-4.076483866684381,1.4218128281899198,-14.833333333333332,Warning
2024-06-16 08:00:00,Well 1,250.33,72.68,25.0,20.06,52.92,1800,-0.7926128482542701,-3.4922321072898623,0.12409278215992285,-11.799999999999997,Warning
2024-06-16 09:00:00,Well 1,246.11,77.07,25.0,19.9,55.61,1800,-2.46502595807078,2.3370070375779988,-0.674504169243148,-7.316666666666667,Warning
2024-06-16 10:00:00,Well 1,252.26,73.75,25.0,20.48,52.98,1800,-0.027741449688908015,-2.071438056035058,2.2204097795929907,-11.700000000000005,Warning
2024-06-16 11:00:00,Well 1,255.05,77.0,25.0,20.08,57.07,1800,1.077953473625807,2.244057894037973,0.2239174010853045,-4.883333333333333,Warning
2024-06-16 12:00:00,Well 1,245.5,74.01,25.0,20.29,52.25,1800,-2.7067728767883374,-1.7261983800292087,1.2720758998018384,-12.916666666666668,Warning
2024-06-16 13:00:00,Well 1,254.27,71.58,25.0,20.29,52.33,1800,0.7688344628066413,-4.952861505776131,1.2720758998018384,-12.783333333333335,Warning
2024-06-16 14:00:00,Well 1,259.09,75.61,25.0,20.26,56.4,1800,2.6790314270994187,0.3983534723144299,1.1223389714137748,-6.000000000000003,Warning
2024-06-16 15:00:00,Well 1,256.57,77.48,25.0,19.76,58.67,1800,1.6803392382990452,2.8814234497410727,-1.3732765017208195,-2.2166666666666637,Warning
2024-06-16 16:00:00,Well 1,251.38,77.94,25.0,19.59,58.34,1800,-0.3764911029207851,3.4922321072898623,-2.22178576258659,-2.766666666666661,Warning
2024-06-16 17:00:00,Well 1,256.81,72.54,25.0,19.4,56.02,1800,1.775452780089561,-3.678130394369932,-3.1701196423777422,-6.633333333333328,Warning
2024-06-16 18:00:00,Well 1,245.42,73.56,25.0,20.21,52.12,1800,-2.738477390718513,-2.3237285885008627,0.8727774241003118,-13.133333333333338,Warning
2024-06-16 19:00:00,Well 1,246.27,73.78,25.0,19.5,54.35,1800,-2.4016169302104395,-2.031602708803613,-2.670996547750817,-9.416666666666664,Warning
2024-06-16 20:00:00,Well 1,248.91,77.74,25.0,20.28,55.64,1800,-1.3553679705148083,3.226663125746903,1.2221635903391563,-7.266666666666666,Warning
2024-06-16 21:00:00,Well 1,249.93,74.43,25.0,20.2,53.73,1800,-0.9511354179051265,-1.1685035187889994,0.8228651146376121,-10.450000000000005,Warning
2024-06-16 22:00:00,Well 1,253.2,74.98,25.0,20.05,55.23,1800,0.34478658899059805,-0.4381888195458748,0.07418047269724089,-7.9500000000000055,Warning
2024-06-16 23:00:00,Well 1,261.22,76.5,25.0,19.75,59.01,1800,3.5231641104902365,1.5801354401805838,-1.4231888111835194,-1.6500000000000032,Warning
2024-06-17 00:00:00,Well 1,252.86,75.47,25.0,19.71,56.49,1800,0.21004240478738204,0.21245518523436008,-1.6228380490342826,-5.849999999999997,Warning
2024-06-17 01:00:00,Well 1,255.99,78.12,25.0,19.44,60.01,1800,1.4504815123053132,3.7312441906785314,-2.9704704045269614,0.01666666666666335,Normal
2024-06-17 02:00:00,Well 1,246.03,76.56,25.0,19.24,57.09,1800,-2.4967304720009555,1.6598061346434736,-3.9687165937808135,-4.849999999999994,Warning
2024-06-17 03:00:00,Well 1,260.66,78.5,25.0,19.64,60.79,1800,3.3012325129790403,4.235825255610141,-1.9722242152731273,1.3166666666666653,Normal
2024-06-17 04:00:00,Well 1,253.0,75.44,25.0,19.79,56.25,1800,0.26552530416517556,0.17261983800291522,-1.2235395733327559,-6.25,Warning
2024-06-17 05:00:00,Well 1,253.78,75.17,25.0,20.04,55.53,1800,0.5746443149843413,-0.1858982870800698,0.024268163234541194,-7.449999999999998,Warning
2024-06-17 06:00:00,Well 1,260.45,78.43,25.0,20.0,59.59,1800,3.2180081639123275,4.142876112070116,-0.1753810746162221,-0.6833333333333277,Warning
2024-06-17 07:00:00,Well 1,254.22,76.33,25.0,19.62,57.7,1800,0.7490191416002799,1.354401805869069,-2.072048834198509,-3.833333333333329,Warning
2024-06-17 08:00:00,Well 1,252.76,79.95,25.0,20.35,57.92,1800,0.17041176237465952,6.161200371796575,1.5715497565780012,-3.4666666666666637,Warning
2024-06-17 09:00:00,Well 1,246.71,75.94,25.0,20.07,54.44,1800,-2.227242103594501,0.8365422918603047,0.17400509162262254,-9.266666666666671,Warning
2024-06-17 10:00:00,Well 1,251.34,74.5,25.0,19.72,55.38,1800,-0.3923433598858673,-1.0755543752489738,-1.5729257395716005,-7.699999999999996,Warning
2024-06-17 11:00:00,Well 1,255.7,76.62,25.0,20.13,56.77,1800,1.3355526493084358,1.7394768291063634,0.47347894839876753,-5.383333333333328,Warning
2024-06-17 12:00:00,Well 1,250.05,82.92,25.0,19.78,61.14,1800,-0.9035786470098685,10.104899747709467,-1.273451882795438,1.900000000000001,Critical
2024-06-17 13:00:00,Well 1,259.54,74.99,25.0,20.25,56.05,1800,2.857369317956647,-0.4249103704687391,1.0724266619510752,-6.583333333333338,Warning
2024-06-17 14:00:00,Well 1,251.79,70.0,25.0,19.96,51.5,1800,-0.21400546902866105,-7.0508564599654795,-0.37503031246698537,-14.166666666666666,Warning
2024-06-17 15:00:00,Well 1,254.14,76.3,25.0,20.25,55.87,1800,0.7173146276701041,1.3145664586376242,1.0724266619510752,-6.883333333333337,Warning
2024-06-17 16:00:00,Well 1,248.74,77.46,25.0,20.05,56.05,1800,-1.4227400626164164,2.8548665515867633,0.07418047269724089,-6.583333333333338,Warning
2024-06-17 17:00:00,Well 1,248.73,79.6,25.0,20.47,56.41,1800,-1.4267031268576953,5.696454654096391,2.170497470130291,-5.983333333333339,Warning
2024-06-17 18:00:00,Well 1,243.59,75.1,25.0,20.01,53.34,1800,-3.463718146871164,-0.27884743062011413,-0.12546876515352243,-11.099999999999994,Warning
2024-06-17 19:00:00,Well 1,247.33,76.28,25.0,20.05,54.89,1800,-1.9815321206356755,1.2880095604833341,0.07418047269724089,-8.516666666666666,Warning
2024-06-17 20:00:00,Well 1,252.43,71.35,25.0,19.32,54.37,1800,0.039630642412711255,-5.258265834550535,-3.5694181180792692,-9.383333333333338,Warning
2024-06-17 21:00:00,Well 1,257.99,76.39,25.0,20.72,55.49,1800,2.2430943605595832,1.434072500331959,3.418305206697588,-7.516666666666663,Warning
2024-06-17 22:00:00,Well 1,248.44,76.4,25.0,20.51,53.99,1800,-1.5416319898545612,1.4473509494091135,2.370146707981072,-10.016666666666664,Warning
2024-06-17 23:00:00,Well 1,249.71,75.89,25.0,19.42,56.92,1800,-1.0383228312130959,0.7701500464745695,-3.070295023452343,-5.133333333333331,Warning
2024-06-18 00:00:00,Well 1,253.05,76.98,25.0,20.14,56.42,1800,0.2853406253715368,2.217500995883683,0.5233912578614672,-5.966666666666664,Warning
2024-06-18 01:00:00,Well 1,256.86,74.65,25.0,20.02,55.86,1800,1.7952681012959222,-0.8763776390917496,-0.07555645569084045,-6.9,Warning
2024-06-18 02:00:00,Well 1,255.94,74.91,25.0,20.4,54.81,1800,1.4306661910989518,-0.5311379630859191,1.8211113038914464,-8.649999999999997,Warning
2024-06-18 03:00:00,Well 1,255.67,78.29,25.0,20.23,57.71,1800,1.3236634565846213,3.9569778249900462,0.9726020430256934,-3.8166666666666655,Warning
2024-06-18 04:00:00,Well 1,260.96,76.86,25.0,19.99,58.52,1800,3.4201244402171627,2.0581596069579033,-0.2252933840789218,-2.4666666666666615,Warning
2024-06-18 05:00:00,Well 1,246.03,75.23,25.0,20.21,53.42,1800,-2.4967304720009555,-0.10622759261718004,0.8727774241003118,-10.966666666666663,Warning
2024-06-18 06:00:00,Well 1,262.4,73.38,25.0,19.91,56.41,1800,3.9908056909602365,-2.5627406718895323,-0.6245918597804484,-5.983333333333339,Warning
2024-06-18 07:00:00,Well 1,249.13,73.12,25.0,19.95,53.27,1800,-1.268180557206839,-2.907980347895363,-0.4249426219296851,-11.216666666666661,Warning
2024-06-18 08:00:00,Well 1,256.41,77.39,25.0,20.71,55.88,1800,1.6169302104387162,2.761917408046738,3.3683928972349064,-6.866666666666663,Warning
2024-06-18 09:00:00,Well 1,249.82,75.84,25.0,20.28,54.5,1800,-0.9947291245591168,0.7037578010888343,1.2221635903391563,-9.166666666666666,Warning
2024-06-18 10:00:00,Well 1,252.12,79.14,25.0,20.5,56.78,1800,-0.08322434906670152,5.085645996547601,2.320234398518372,-5.3666666666666645,Warning
2024-06-18 11:00:00,Well 1,252.55,75.46,25.0,19.07,58.3,1800,0.08718741330796927,0.1991767361572055,-4.8172258546465665,-2.833333333333338,Warning
2024-06-18 12:00:00,Well 1,254.3,78.8,25.0,20.51,57.0,1800,0.7807236555304556,4.634178727924572,2.370146707981072,-5.0,Warning
2024-06-18 13:00:00,Well 1,253.26,73.8,25.0,19.74,55.23,1800,0.36856497443822706,-2.0050458106493227,-1.473101120646219,-7.9500000000000055,Warning
2024-06-18 14:00:00,Well 1,246.86,73.87,25.0,19.79,53.76,1800,-2.1677961399754286,-1.9120966671092785,-1.2235395733327559,-10.400000000000004,Warning
2024-06-18 15:00:00,Well 1,258.53,76.71,25.0,19.97,57.92,1800,2.4570998295882216,1.858982870800679,-0.32511800300430344,-3.4666666666666637,Warning
2024-06-18 16:00:00,Well 1,260.48,75.43,25.0,19.97,57.4,1800,3.229897356636153,0.1593413889257795,-0.32511800300430344,-4.333333333333336,Warning
2024-06-18 17:00:00,Well 1,246.65,74.17,25.0,19.39,55.04,1800,-2.25102048904213,-1.5137431947948488,-3.220031951840425,-8.266666666666667,Warning
2024-06-18 18:00:00,Well 1,252.04,77.14,25.0,19.31,58.72,1800,-0.1149288629968773,2.429956181118043,-3.619330427541969,-2.1333333333333355,Warning
2024-06-18 19:00:00,Well 1,254.28,79.38,25.0,19.75,59.62,1800,0.7727975270479089,5.404328774399141,-1.4231888111835194,-0.6333333333333375,Warning
2024-06-18 20:00:00,Well 1,252.72,75.62,25.0,20.04,55.62,1800,0.15455950540957727,0.41163192139158444,0.024268163234541194,-7.300000000000003,Warning
2024-06-18 21:00:00,Well 1,250.89,74.03,25.0,19.83,54.64,1800,-0.5706812507430848,-1.6996414818749184,-1.0238903354819928,-8.933333333333332,Warning
2024-06-18 22:00:00,Well 1,255.26,76.79,25.0,19.65,58.18,1800,1.1611778226924971,1.965210463417878,-1.9223119058104452,-3.0333333333333337,Warning
2024-06-18 23:00:00,Well 1,253.8,74.49,25.0,20.13,54.77,1800,0.5825704434668881,-1.0888328243261285,0.47347894839876753,-8.716666666666661,Warning
2024-06-19 00:00:00,Well 1,252.05,76.92,25.0,20.69,54.66,1800,-0.11096579875559827,2.1378303014207933,3.268568278309525,-8.900000000000006,Warning
2024-06-19 01:00:00,Well 1,256.12,76.25,25.0,19.44,58.6,1800,1.5020013474418388,1.2481742132518892,-2.9704704045269614,-2.333333333333331,Warning
2024-06-19 02:00:00,Well 1,262.1,74.84,25.0,19.87,57.59,1800,3.8719137637221137,-0.6240871066259446,-0.8242410976312117,-4.01666666666666,Warning
2024-06-19 03:00:00,Well 1,258.12,71.67,25.0,19.45,55.47,1800,2.294614195696109,-4.833355464081796,-2.9205580950642798,-7.5500000000000025,Warning
2024-06-19 04:00:00,Well 1,257.44,74.9,25.0,20.53,54.8,1800,2.025125827289654,-0.5444164121630548,2.4699713269064536,-8.666666666666671,Warning
2024-06-19 05:00:00,Well 1,246.65,76.56,25.0,19.88,55.4,1800,-2.25102048904213,1.6598061346434736,-0.7743287881685298,-7.666666666666669,Warning
2024-06-19 06:00:00,Well 1,254.59,75.99,25.0,19.62,57.51,1800,0.8956525185273216,0.9029345372460399,-2.072048834198509,-4.150000000000003,Warning
2024-06-19 07:00:00,Well 1,257.36,70.23,25.0,20.15,52.32,1800,1.9934213133594898,-6.745452131191075,0.5733035673241491,-12.8,Warning
2024-06-19 08:00:00,Well 1,252.58,77.59,25.0,19.98,57.21,1800,0.09907660603178377,3.0274863895896975,-0.2752056935416038,-4.649999999999999,Warning
2024-06-19 09:00:00,Well 1,264.16,73.44,25.0,19.61,57.7,1800,4.688304997424013,-2.4830699774266427,-2.1219611436612085,-3.833333333333329,Warning
2024-06-19 10:00:00,Well 1,250.79,76.19,25.0,19.9,56.01,1800,-0.6103118931557961,1.1685035187889994,-0.674504169243148,-6.650000000000003,Warning
2024-06-19 11:00:00,Well 1,260.83,75.81,25.0,20.22,57.04,1800,3.368604605080637,0.6639224538573895,0.9226897335629938,-4.9333333333333345,Warning
2024-06-19 12:00:00,Well 1,252.36,72.86,25.0,20.0,53.63,1800,0.011889192723814503,-3.253220023901212,-0.1753810746162221,-10.616666666666662,Warning
2024-06-19 13:00:00,Well 1,251.39,75.56,25.0,20.37,54.39,1800,-0.37252803867951734,0.33196122692869473,1.6713743755033827,-9.349999999999998,Warning
2024-06-19 14:00:00,Well 1,248.04,68.69,25.0,20.0,50.0,1800,-1.7001545595054175,-8.790333289071842,-0.1753810746162221,-16.666666666666664,Critical
2024-06-19 15:00:00,Well 1,258.03,73.84,25.0,19.24,57.77,1800,2.2589466175246544,-1.9519320143407233,-3.9687165937808135,-3.716666666666661,Warning
2024-06-19 16:00:00,Well 1,257.12,73.04,25.0,19.77,55.4,1800,1.8983077715689738,-3.014207940512543,-1.3233641922581376,-7.666666666666669,Warning
2024-06-19 17:00:00,Well 1,249.2,77.92,25.0,18.75,60.4,1800,-1.2404391075179422,3.465675209135572,-6.414419757452708,0.6666666666666643,Normal
2024-06-19 18:00:00,Well 1,247.46,73.49,25.0,20.56,51.6,1800,-1.9300122854991497,-2.4166777320409074,2.6197082552945172,-13.999999999999998,Warning
2024-06-19 19:00:00,Well 1,255.93,75.01,25.0,19.44,57.59,1800,1.4267031268576842,-0.3983534723144299,-2.9704704045269614,-4.01666666666666,Warning
2024-06-19 20:00:00,Well 1,254.66,74.55,25.0,20.41,54.26,1800,0.9233939682162184,-1.0091621298632387,1.871023613354146,-9.56666666666667,Warning
2024-06-19 21:00:00,Well 1,252.15,71.85,25.0,20.72,51.0,1800,-0.07133515634288702,-4.594343380693146,3.418305206697588,-15.0,Critical
2024-06-19 22:00:00,Well 1,248.08,80.19,25.0,20.18,57.51,1800,-1.684302302540324,6.479883149648115,0.7230404957122305,-4.150000000000003,Warning
2024-06-19 23:00:00,Well 1,251.33,72.96,25.0,20.21,52.92,1800,-0.39630642412713507,-3.1204355331297418,0.8727774241003118,-11.799999999999997,Warning
2024-06-20 00:00:00,Well 1,249.28,73.32,25.0,20.77,51.33,1800,-1.2087345935877665,-2.6424113663524222,3.667866754011051,-14.450000000000001,Warning
2024-06-20 01:00:00,Well 1,252.56,74.97,25.0,20.13,54.86,1800,0.09115047754923701,-0.4514672686230293,0.47347894839876753,-8.566666666666668,Warning
2024-06-20 02:00:00,Well 1,252.86,76.41,25.0,19.67,57.29,1800,0.21004240478738204,1.460629398486249,-1.822487286885046,-4.516666666666668,Warning
2024-06-20 03:00:00,Well 1,251.45,72.71,25.0,20.01,53.3,1800,-0.34874965323188833,-3.4523967600584364,-0.12546876515352243,-11.166666666666671,Warning
2024-06-20 04:00:00,Well 1,250.46,75.11,25.0,20.34,53.96,1800,-0.7410930131177444,-0.26556898154295955,1.5216374471153014,-10.066666666666665,Warning
2024-06-20 05:00:00,Well 1,255.02,74.46,25.0,19.84,55.83,1800,1.0660642809019925,-1.1286681715575735,-0.973978026019293,-6.950000000000004,Warning
2024-06-20 06:00:00,Well 1,248.03,73.96,25.0,20.67,51.77,1800,-1.7041176237466853,-1.7925906254149626,3.1687436593841425,-13.71666666666666,Warning
2024-06-20 07:00:00,Well 1,251.27,75.43,25.0,19.95,55.43,1800,-0.4200848095747641,0.1593413889257795,-0.4249426219296851,-7.616666666666667,Warning
2024-06-20 08:00:00,Well 1,253.29,77.57,25.0,19.32,59.32,1800,0.38045416716204156,3.000929491435388,-3.5694181180792692,-1.1333333333333329,Warning
2024-06-20 09:00:00,Well 1,259.75,77.74,25.0,20.61,57.15,1800,2.9405936670233372,3.226663125746903,2.8692698026079806,-4.750000000000002,Warning
2024-06-20 10:00:00,Well 1,252.82,80.02,25.0,19.87,59.39,1800,0.19419014782228852,6.2541495153366,-0.8242410976312117,-1.0166666666666657,Warning
2024-06-20 11:00:00,Well 1,254.12,74.63,25.0,20.18,54.83,1800,0.7093884991875686,-0.9029345372460587,0.7230404957122305,-8.616666666666669,Warning
2024-06-20 12:00:00,Well 1,256.27,77.63,25.0,19.62,59.14,1800,1.5614473110609002,3.080600185898278,-2.072048834198509,-1.4333333333333325,Warning
2024-06-20 13:00:00,Well 1,246.27,75.05,25.0,19.32,55.8,1800,-2.4016169302104395,-0.3452396760058493,-3.5694181180792692,-7.000000000000004,Warning
2024-06-20 14:00:00,Well 1,251.37,74.18,25.0,19.88,54.73,1800,-0.3804541671620528,-1.500464745717694,-0.7743287881685298,-8.783333333333339,Warning
2024-06-20 15:00:00,Well 1,249.5,75.24,25.0,20.48,53.47,1800,-1.1215471802797972,-0.09294914354004433,2.2204097795929907,-10.883333333333335,Warning
2024-06-20 16:00:00,Well 1,256.01,75.1,25.0,19.76,56.77,1800,1.4584076407878486,-0.27884743062011413,-1.3732765017208195,-5.383333333333328,Warning
2024-06-20 17:00:00,Well 1,255.5,75.75,25.0,20.77,54.35,1800,1.2562913644830132,0.5842517593944997,3.667866754011051,-9.416666666666664,Warning
2024-06-20 18:00:00,Well 1,257.72,75.21,25.0,20.59,54.92,1800,2.136091626045264,-0.1327844907714892,2.7694451836825986,-8.466666666666663,Warning
2024-06-20 19:00:00,Well 1,260.13,76.36,25.0,19.88,58.3,1800,3.091190108191647,1.3942371531005142,-0.7743287881685298,-2.833333333333338,Warning
2024-06-20 20:00:00,Well 1,252.74,74.9,25.0,19.81,55.73,1800,0.16248563389212403,-0.5444164121630548,-1.1237149544073743,-7.1166666666666725,Warning
2024-06-20 21:00:00,Well 1,255.92,75.51,25.0,19.7,57.23,1800,1.422740062616405,0.26556898154295955,-1.6727503584969823,-4.616666666666672,Warning
2024-06-20 22:00:00,Well 1,263.57,75.55,25.0,20.1,57.79,1800,4.45448420718899,0.3186827778515401,0.3237420200107039,-3.683333333333335,Warning
2024-06-20 23:00:00,Well 1,250.89,76.07,25.0,19.83,56.15,1800,-0.5706812507430848,1.0091621298632198,-1.0238903354819928,-6.416666666666669,Warning
2024-06-21 00:00:00,Well 1,253.17,73.84,25.0,20.26,53.83,1800,0.33289739626678355,-1.9519320143407233,1.1223389714137748,-10.283333333333337,Warning
2024-06-21 01:00:00,Well 1,262.4,74.79,25.0,19.8,57.81,1800,3.9908056909602365,-0.6904793520116798,-1.1736272638700564,-3.6499999999999964,Warning
2024-06-21 02:00:00,Well 1,255.45,75.45,25.0,19.99,56.23,1800,1.236476043276652,0.1858982870800698,-0.2252933840789218,-6.283333333333338,Warning
2024-06-21 03:00:00,Well 1,253.67,74.4,25.0,20.44,53.86,1800,0.5310506083303511,-1.2083388660204442,2.020760541742227,-10.233333333333334,Warning
2024-06-21 04:00:00,Well 1,252.16,72.76,25.0,19.95,53.65,1800,-0.06737209210161928,-3.3860045146726825,-0.4249426219296851,-10.583333333333336,Warning
2024-06-21 05:00:00,Well 1,252.35,78.56,25.0,20.12,57.49,1800,0.007926128482535492,4.315495950073031,0.4235666389360855,-4.18333333333333,Warning
2024-06-21 06:00:00,Well 1,246.89,76.0,25.0,19.96,54.84,1800,-2.155906947251625,0.9162129863231944,-0.37503031246698537,-8.599999999999994,Warning
2024-06-21 07:00:00,Well 1,250.53,75.48,25.0,20.92,52.74,1800,-0.7133515634288476,0.22573363431151466,4.416551395951441,-12.099999999999996,Warning
2024-06-21 08:00:00,Well 1,253.12,76.6,25.0,20.36,55.56,1800,0.31308207506043356,1.7129199309520542,1.6214620660406829,-7.399999999999997,Warning
2024-06-21 09:00:00,Well 1,259.36,76.13,25.0,19.87,57.98,1800,2.78603416161376,1.0888328243261096,-0.8242410976312117,-3.366666666666672,Warning
2024-06-21 10:00:00,Well 1,246.43,76.6,25.0,19.67,56.0,1800,-2.3382079023500992,1.7129199309520542,-1.822487286885046,-6.666666666666667,Warning
2024-06-21 11:00:00,Well 1,245.84,77.61,25.0,20.24,55.0,1800,-2.57202869258511,3.054043287743988,1.0225143524883753,-8.333333333333332,Warning
2024-06-21 12:00:00,Well 1,255.47,71.49,25.0,20.57,51.8,1800,1.2444021717591986,-5.072367547470465,2.669620564757217,-13.666666666666671,Warning
2024-06-21 13:00:00,Well 1,241.47,76.12,25.0,19.39,55.29,1800,-4.303887766020693,1.0755543752489738,-3.220031951840425,-7.850000000000001,Warning
2024-06-21 14:00:00,Well 1,244.11,75.03,25.0,19.83,53.89,1800,-3.25763880632505,-0.3717965741601396,-1.0238903354819928,-10.183333333333332,Warning
2024-06-21 15:00:00,Well 1,247.53,73.26,25.0,19.49,54.27,1800,-1.902270835810253,-2.722082060815293,-2.7209088572135163,-9.549999999999995,Warning
2024-06-21 16:00:00,Well 1,253.3,75.85,25.0,20.3,55.21,1800,0.3844172314033206,0.7170362501659701,1.321988209264538,-7.9833333333333325,Warning
2024-06-21 17:00:00,Well 1,255.02,72.4,25.0,19.94,54.01,1800,1.0660642809019925,-3.864028681450002,-0.47485493139236706,-9.983333333333338,Warning
2024-06-21 18:00:00,Well 1,251.34,75.69,25.0,20.34,54.55,1800,-0.3923433598858673,0.5045810649316099,1.5216374471153014,-9.083333333333337,Warning
2024-06-21 19:00:00,Well 1,259.03,74.87,25.0,19.53,57.94,1800,2.6552530416517897,-0.5842517593944997,-2.521259619362735,-3.4333333333333367,Warning
2024-06-21 20:00:00,Well 1,253.82,74.37,25.0,20.18,54.55,1800,0.5904965719494236,-1.2481742132518892,0.7230404957122305,-9.083333333333337,Warning
2024-06-21 21:00:00,Well 1,254.87,77.69,25.0,19.77,58.41,1800,1.00661831728292,3.1602708803611677,-1.3233641922581376,-2.6500000000000057,Warning
2024-06-21 22:00:00,Well 1,251.98,73.6,25.0,20.59,52.54,1800,-0.1387072484445063,-2.2706147921922826,2.7694451836825986,-12.433333333333335,Warning
2024-06-21 23:00:00,Well 1,255.24,77.48,25.0,19.94,57.84,1800,1.1532516942099618,2.8814234497410727,-0.47485493139236706,-3.5999999999999943,Warning
2024-06-22 00:00:00,Well 1,255.31,75.3,25.0,20.31,55.22,1800,1.1809931438988583,-0.013278449077154583,1.37190051872722,-7.9666666666666694,Warning
2024-06-22 01:00:00,Well 1,239.37,74.25,25.0,20.37,50.89,1800,-5.136131256687674,-1.4075156021776687,1.6713743755033827,-15.183333333333332,Critical
2024-06-22 02:00:00,Well 1,256.13,75.64,25.0,20.68,54.65,1800,1.5059644116831066,0.4381888195458748,3.218655968846825,-8.916666666666668,Warning
2024-06-22 03:00:00,Well 1,258.07,76.33,25.0,20.64,55.67,1800,2.274798874489748,1.354401805869069,3.0190067309960615,-7.216666666666664,Warning
